response_time,availability,throughput,successability,reliability,compliance,best_practices,latency,documentation,service_name,wsdl_address,service_classification,service_class_name
234.6,50,10.0,51,83,89,91,3.4,64,Guthrie,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/guthrie-veryold.wsdl,2,Gold
396.75,78,7.7,79,73,89,80,4.0,10,Inventory,http://www.yarncountry.com/invsvc/Inventory.asmx?wsdl,3,Silver
171.68,38,8.7,39,78,50,89,13.36,9,demoService,http://www.4s4c.com/wsdl/demo2.wsdl,4,Bronze
151.5,90,12.6,96,67,100,82,1.0,90,CaribbeanT,http://www.regomnet.de/CaribbeanT.asmx?WSDL,1,Platinum
837.25,78,5.7,78,73,89,80,55.0,90,NewsService,http://www.dotnetpro.de/xmlwebservices/news.asmx?wsdl,2,Gold
171.0,86,16.5,95,73,100,80,2.0,8,Batch,http://validator2.addressdoctor.com/addBatch/Batch.asmx?WSDL,2,Gold
361.0,50,6.5,51,67,100,77,181.6,9,DisponibilitaOutsourcerService,http://xml.worldstartel.it:8080/ws/wsdl/DisponibilitaOutsourcerSoap.wsdl,4,Bronze
100.56,99,14.1,100,73,78,80,1.23,91,DOTSAddressValidate,http://trial.serviceobjects.com/av/AddressValidate.asmx?wsdl,1,Platinum
222.08,59,7.6,59,73,78,80,60.37,27,Content,http://api.legiomedia.com/Content.asmx?WSDL,4,Bronze
137.71,79,2.4,80,67,78,82,9.21,56,interop2,http://www.cs.fsu.edu/~engelen/interop2_2.wsdl,3,Silver
107.0,83,27.6,84,83,89,91,9.0,64,eBayWatcherService,http://www.echo.eos.nasa.gov/documents/wsdl/extended-services/EBayWatcherService.wsdl,1,Platinum
121.67,99,9.6,100,73,100,84,0.67,65,TravelCodesTranslator,http://copyws.cendant.com/B2BGateway/service/TravelCodesTranslator?WSDL,1,Platinum
324.5,95,3.9,99,73,78,75,68.0,2,SeikaCodePublish,http://edicode.vips.gr.jp/SeikaCodePublish.asmx?WSDL,3,Silver
233.2,97,2.1,99,73,100,84,7.4,32,newcpgseekService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/newcpgseek.wsdl,1,Platinum
223.0,91,3.9,97,73,100,84,33.4,4,acdtableService,http://www.ebi.ac.uk/soaplab/emboss4/services/acd.acdtable.derived?wsdl,2,Gold
338.74,82,0.7,83,53,89,66,85.31,7,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_rna_folding.vrnaevalpair?wsdl,4,Bronze
281.91,86,4.4,86,53,89,66,86.61,8,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.degapseq?wsdl,4,Bronze
1558.07,97,2.6,98,67,89,58,13.14,93,ERSWebCensusMapService,http://maps.ers.usda.gov/Profiles/backup/Profiles/Web%20References/mapspreview/ERSWebCensusMapService.wsdl,3,Silver
319.2,89,3.9,96,58,89,69,1.4,59,SiteFetchService,http://arestestsite.communityzero.com/ws/api/Session.wsdl,3,Silver
402.78,87,6.9,95,60,78,74,132.63,89,XigniteQuotes,http://www.xignite.com/xquotes.asmx?WSDL,2,Gold
105.6,100,19.2,100,73,78,84,0.6,95,DOTSEmailValidate,http://ws2.serviceobjects.net/ev/EmailValidate.asmx?wsdl,1,Platinum
300.0,88,28.0,96,73,100,80,14.0,8,DownloadService,http://www.samsung.com/he/support/WcmsService/DownloadService.asmx?WSDL,1,Platinum
97.73,97,13.3,99,60,67,74,4.46,32,BlueLMSWS,http://blue.isoph.com/IsophBlueWS/IsophBlueWS.asmx?wsdl,3,Silver
603.54,31,1.7,32,78,78,91,130.85,8,XWeb1003Port,http://ws.xwebservices.com/XWeb1003/V2/XWeb1003.wsdl,4,Bronze
258.0,92,3.2,97,73,100,84,32.4,5,codcopyService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.codcopy.derived?wsdl,2,Gold
440.06,91,7.0,97,60,89,69,182.3,4,Sisu,http://cedemo.hotelzon.com/hsi_1.15/dispatcher?WSDL,4,Bronze
104.5,85,15.6,95,73,89,62,46.5,92,UserService,http://leadtools.net/Services/UserService/UserService.asmx?wsdl,1,Platinum
254.4,98,1.3,99,67,100,82,35.6,3,listorService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.listor.derived?wsdl,3,Silver
765.0,99,16.5,100,73,100,80,6.0,90,SnowReport,http://www.thecave.com/ws/snowreport.wsdl,1,Platinum
78.0,100,10.0,100,80,78,65,1.0,12,featureDetails,http://citizenatlas.dc.gov/webservices/featuredetails.asmx?wsdl,3,Silver
80.5,88,1.1,96,73,78,62,29.5,7,DEAWebsvcClass,http://www.deanumber.com/Websvc/deaWebsvc.asmx?wsdl,4,Bronze
125.45,59,8.6,60,73,78,84,58.45,93,CasGroups,http://casjobs.sdss.org/CasJobs/CasGroups.asmx?wsdl,2,Gold
133.0,100,7.7,100,60,89,69,48.25,5,QueryServiceService,http://cuero.tacc.utexas.edu:8080/gridport/services/GPIRQuery?wsdl,3,Silver
149.75,78,9.4,78,80,89,87,4.5,89,BBWS,http://www.borgerblanketter.dk/BBWS/BBWS.asmx?WSDL,1,Platinum
416.25,69,6.0,70,67,78,72,164.13,93,NetDicV08,http://btonic.est.co.jp/NetDic/NetDicv08.asmx?WSDL,3,Silver
323.0,90,23.5,97,73,100,80,23.0,3,DownloadService,http://www.samsung.com/ca/support/WcmsService/DownloadService.asmx?WSDL,2,Gold
905.0,96,1.6,99,73,78,84,3.0,4,EnergyUnit,http://www.webservicex.net/ConvertEnergy.asmx?WSDL,3,Silver
122.0,39,1.1,39,33,78,71,7.85,4,InteropServiceAService,http://www.mssoapinterop.org/remoting/ServiceA.soap?wsdl,4,Bronze
333.0,99,23.2,100,73,100,80,19.0,1,DownloadService,http://www.samsung.com/fr/support/WcmsService/DownloadService.asmx?WSDL,1,Platinum
201.48,53,6.7,54,67,67,82,98.35,38,_Get,http://www.sceducationlottery.com/webservices/get.asmx?wsdl,4,Bronze
677.0,83,12.1,84,73,100,84,503.0,9,TranslateSvc,http://office2003research.translate.ru/ResearchService/TranslateSvc.asmx?wsdl,3,Silver
108.8,90,18.1,97,73,78,80,0.8,92,DOTSFraudProtection,http://ws2.serviceobjects.net/fp/FraudProtection.asmx?WSDL,1,Platinum
197.4,99,1.1,100,73,100,84,9.8,33,seqretsplitService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/seqretsplit.wsdl,1,Platinum
111.2,93,16.9,98,67,78,77,0.4,96,XigniteOFAC,http://www.xignite.com/xOFAC.asmx?wsdl,1,Platinum
283.0,71,6.5,71,53,89,66,66.35,6,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_restriction.redata?wsdl,4,Bronze
190.07,95,9.8,98,33,78,59,21.83,11,QSv2MsgProcessorService,http://www.q-s.info/fileadmin/pdf/datenbanken/stadat.wsdl,4,Bronze
203.0,89,0.8,96,73,100,84,6.0,42,digestService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/digest.wsdl,2,Gold
235.17,56,1.5,58,73,89,75,33.17,12,MNOAccessService,http://mobilenavigation.siemensvdo.com/uploadimages/MNOAccess.wsdl,4,Bronze
378.0,83,17.8,84,83,89,91,15.0,59,RandomDirectory,http://www.taet.com.au/Web+Service+Agent.nsf/RandomDirectoryWSDL,1,Platinum
215.91,82,7.8,82,53,89,66,53.34,10,AnalysisWSGowlabImplService,http://www.ebi.ac.uk/soaplab/wsdl/testing__yeastgrid.wsdl,4,Bronze
156.0,83,20.5,84,67,89,72,28.0,66,HouseofDev,http://ws.houseofdev.com/cfcs/ws.cfc?wsdl,2,Gold
217.8,88,1.5,96,73,100,84,9.4,35,patmatmotifsService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/patmatmotifs.wsdl,2,Gold
188.8,99,1.0,100,73,100,84,6.8,41,prettyseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prettyseq.wsdl,1,Platinum
334.0,92,1.5,97,67,100,82,38.8,11,fdnadistService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.fdnadist.derived?wsdl,3,Silver
126.5,14,6.3,14,60,78,69,65.09,8,XataDispatchWebService,http://www.xatanet.net/XataNetWebService/xatadispatchwebservice.asmx?WSDL,4,Bronze
243.07,89,4.6,89,53,89,66,59.53,4,edit__descseqService,http://www.ebi.ac.uk/soaplab/services/edit.descseq.derived?wsdl,4,Bronze
101.0,93,17.9,98,73,78,80,0.83,93,DOTSContactValidation,http://trial.serviceobjects.com/cv/ContactValidation.asmx?WSDL,1,Platinum
568.6,54,1.3,54,67,89,72,404.6,81,Query,http://arcweb.esri.com/services/v2/Query.wsdl,4,Bronze
786.5,67,4.8,67,50,89,66,133.0,7,Sandbox6Service,http://oscar.snapps.com/Portal.nsf/Sandbox6?wsdl,4,Bronze
513.5,27,3.8,28,33,89,59,30.0,29,DocumentManager,http://isb.oio.dk/oioservice/service/public/3/restricted/repositorymanager.asmx?WSDL,4,Bronze
76.0,98,23.4,99,50,89,77,2.0,5,GtsInterfacesService,http://www.myyellow.com/dynamic/services/content/ecommerce/etools/webservices/gtsimplfbn.wsdl,3,Silver
178.4,87,9.7,96,73,89,62,65.8,10,WorldTimeService,http://www17.brinkster.com/imneo/timesvc.asmx?wsdl,3,Silver
196.0,88,9.8,96,73,78,84,37.0,8,sample,http://www.startvbdotnet.com/aspsite/webservices/sample1.asmx?wsdl,3,Silver
210.25,78,8.8,78,67,89,72,54.75,8,AMIWebServiceService,http://www.usatlas.bnl.gov/~dladams/dial/releases/0.94/dial/dial_ws_ami/gsoap/dial_ws_ami.wsdl,4,Bronze
406.25,91,1.7,97,73,78,84,205.75,24,devCadastro,http://www.devaspnet.com.br/servicos/cadastro/devcadastro.asmx?wsdl,3,Silver
44.97,51,7.8,52,60,89,69,1.59,35,CB_CH,http://www.multispeak.org/interface/30j/14_CB_CH.asmx?wsdl,4,Bronze
452.75,88,4.5,96,67,100,72,142.25,88,LORAX,http://lex.thelearningfederation.edu.au/WebServices/LearningExchange.asmx?WSDL,1,Platinum
65.0,99,31.6,100,80,89,65,21.0,42,Statistics,http://www.strikeiron.com/scripts/statistics.asmx?wsdl,1,Platinum
359.61,85,1.1,86,53,89,66,110.48,10,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/phylogeny_molecular_sequence.fdnapars?wsdl,4,Bronze
203.0,87,3.6,96,73,78,84,21.0,38,XmlTracking,http://www.baxglobal.com/xmltracking/xmltracking.asmx?wsdl,2,Gold
130.25,78,9.4,79,73,89,84,4.0,11,Proverbs,http://www.mastercsharp.com/live/ProverbService1/ProverbService.asmx?WSDL,3,Silver
1418.2,80,3.5,81,73,78,84,43.0,4,WSDaliLiteService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSDaliLite.wsdl,4,Bronze
222.0,92,1.6,97,58,100,75,9.0,33,pepwindowService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pepwindow.wsdl,3,Silver
292.2,90,12.3,97,73,100,84,12.4,39,stretcherService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/stretcher.wsdl,1,Platinum
151.33,97,6.9,99,73,78,84,8.66,6,GoogleSearchService,http://tag.u-strasbg.fr/~genaud/tutorial/sd/cvs/src/soap/wsdl/GoogleSearch.wsdl,3,Silver
295.67,73,4.0,74,73,89,80,152.17,95,Vigenere1,http://www.quisque.com/fr/chasses/crypto/vigenere1.asmx?WSDL,2,Gold
270.4,87,2.4,96,67,100,82,52.6,2,wordcountService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_composition.wordcount.derived?wsdl,3,Silver
262.5,89,5.3,96,73,100,80,18.0,60,LandmarkService,http://terraserver-usa.com/LandmarkService.asmx?wsdl,1,Platinum
416.33,46,5.1,46,83,89,91,6.33,7,PML,http://xml.nig.ac.jp/wsdl/PML.wsdl,4,Bronze
501.79,28,4.8,28,73,67,80,88.36,40,JanusSvc,http://www.rsdn.ru/ws/Janus.asmx?WSDL,4,Bronze
201.6,91,1.5,97,73,100,84,7.8,36,pscanService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/pscan.wsdl,2,Gold
297.8,91,0.9,97,73,100,84,6.4,40,prophecyService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/prophecy.wsdl,2,Gold
142.5,94,6.8,98,73,78,84,12.5,3,ResearchService,http://search.mondosoft.com/webservice/researchservice.asmx?wsdl,3,Silver
162.5,92,12.3,97,73,100,80,5.0,2,LeftCollocationFinderService,http://wortschatz.uni-leipzig.de/axis/services/LeftCollocationFinder?wsdl,2,Gold
131.15,90,14.0,97,60,100,79,1.23,91,XWebNews,http://ws.xwebservices.com/XWebNews/XWebNews.asmx?wsdl,1,Platinum
113.5,96,1.3,99,60,100,79,24.0,10,ZacksSummary,http://ws.strikeiron.com/ZacksSummary?WSDL,3,Silver
1733.09,97,2.8,99,73,89,62,11.36,8,SmsTransfer,http://www.crm4me.com.tr/crm4me_services/smstransfer.asmx?WSDL,4,Bronze
146.43,98,1.9,99,83,78,91,1.5,6,eUtilsService,http://www.ncbi.nlm.nih.gov/entrez/eutils/soap/eutils.wsdl,2,Gold
56.2,97,22.5,99,67,78,72,7.0,78,DoNotCall,http://www.strikeiron.com/webservices/donotcall.asmx?wsdl,1,Platinum
241.0,100,24.6,100,83,89,91,8.0,7,InterTranService,http://trans.nict.go.jp/axis/services/InterTran?wsdl,1,Platinum
116.0,99,24.5,100,60,100,69,14.5,33,Search,http://ws.strikeiron.com/idEXEC/idexec1_0?WSDL,1,Platinum
198.83,76,0.7,76,73,78,80,30.33,39,GeoBrokr,http://www.zipmgr.com/GeoBrokr.asmx?wsdl,3,Silver
256.6,99,0.8,100,67,100,82,40.6,9,splitterService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.splitter.derived?wsdl,2,Gold
148.69,95,14.4,95,67,100,77,5.92,64,DataManager,http://www.arcwebservices.com/services/v2006/DataManager.wsdl,1,Platinum
729.0,94,15.2,98,73,100,80,480.0,9,MarketData,http://www.dfm.ae/marketwatch/ws/MarketData.asmx?WSDL,2,Gold
183.0,94,27.6,98,80,100,87,15.0,2,SerClsWSPasarelaPINPADService,http://sas-d.sermepa.es/TPV_PC/wsdl/SerClsPasarelaPINPADv1d0.wsdl,1,Platinum
1078.33,84,5.8,84,72,78,86,92.33,63,MAGGIE,http://www-iepm.slac.stanford.edu/tools/soap/wsdl/old/MAGGIE_profile.wsdl,2,Gold
134.0,83,22.5,84,83,89,91,9.0,4,VersionService,http://superglue.badc.rl.ac.uk/exist/services/Version?wsdl,1,Platinum
119.0,86,18.1,86,73,89,84,4.5,12,HitCounter,http://www.comriesoftware.net/cshitcounter/hitcounter.asmx?WSDL,2,Gold
203.6,97,3.3,99,58,100,75,6.8,32,findkmService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/findkm.wsdl,2,Gold
1510.33,82,3.2,83,73,78,84,19.66,2,WSMafftService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSMafft.wsdl,4,Bronze
184.74,62,7.9,62,67,67,77,19.3,10,v40,http://www.smartlaunch.net/Software/Releases/v4.0/v40.asmx?WSDL,4,Bronze
109.6,99,19.3,100,73,78,62,1.0,94,NewsNArticles,http://www.perfectxml.com/WebServices/NewsNArticles/Updates.asmx?WSDL,1,Platinum
210.6,88,0.7,96,73,100,84,6.6,40,biosedService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/biosed.wsdl,2,Gold
298.83,46,7.7,46,83,89,91,114.0,91,nalennd,http://www.nalennd.com/nalennd.wsdl,2,Gold
42.5,72,13.1,72,73,78,84,3.5,8,XarayaSoap,http://xaraya.open-world.com.ve/modules/soapserver/xaraya.wsdl,3,Silver
3343.0,83,5.5,84,83,89,91,2.0,3,SummaryService,http://dcregistry.natlib.govt.nz/axis/services/itemSummary?wsdl,3,Silver
499.0,83,19.7,84,83,89,91,31.0,5,ippcService,http://www.env.cz/ippc/wsdl,2,Gold
216.5,98,4.0,100,67,100,77,17.5,18,muller,http://sws-challenge.org/shipper/v2/muller.wsdl,2,Gold
1691.75,100,1.0,100,73,78,84,1.25,9,FinanceService,http://www.webservicex.com/FinanceService.asmx?WSDL,3,Silver
288.87,84,2.1,84,53,89,66,94.7,6,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/edit.pasteseq?wsdl,4,Bronze
173.67,63,12.7,63,80,100,87,3.34,11,ExchangeRateService,http://www-128.ibm.com/developerworks/java/library/ws-jsrart/Sample.wsdl,3,Silver
166.0,89,7.0,90,80,89,83,43.75,9,WSDLInteropTestDocLitService,http://www.whitemesa.net/r3/InteropTestDocLit.wsdl,2,Gold
1360.0,83,10.4,84,83,89,91,3.0,3,UpdatesService,http://dcregistry.natlib.govt.nz/axis/services/termUpdates?wsdl,3,Silver
89.0,83,40.4,84,78,89,89,3.0,3,ISOcode2shortformatSOAP,http://www.siliconllama.com/services/wsdl/ISOcode2shortformatService.wsdl,1,Platinum
213.82,59,8.3,59,67,67,77,68.89,87,PCSDealers,http://xml.2buypcs.com/services/pcsdealers.asmx?WSDL,3,Silver
332.11,31,4.5,31,60,78,83,118.67,9,IXMLWS2service,http://ccs.fax.de/xmlws2.exe/wsdl/IXMLWS2,4,Bronze
388.5,73,2.0,73,58,100,72,1.0,97,ETP,http://www.mpay24.com/soap/etp/1.3/ETP.wsdl,2,Gold
848.15,21,3.5,21,78,78,89,451.15,10,interpublish,http://www.cs.usyd.edu.au/~ejb/interpublish.wsdl,4,Bronze
246.4,87,0.8,95,73,100,84,5.6,37,backtranseqService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/backtranseq.wsdl,2,Gold
206.2,87,3.7,96,73,100,84,6.2,34,psiphiService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/psiphi.wsdl,2,Gold
184.67,88,1.9,89,73,78,75,7.67,57,PlaceFinder,http://www.arcwebservices.com/services/v2006/PlaceFinder.wsdl,3,Silver
1321.5,78,4.1,78,73,78,84,27.25,6,WSMuscleService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSMuscle.wsdl,4,Bronze
1259.33,37,2.9,38,67,89,72,44.77,1,VizieRBetaService,http://cdsws.u-strasbg.fr/axis/services/VizieRBeta?wsdl,4,Bronze
317.0,72,18.4,72,78,89,89,120.0,7,EchoService,http://oscar.snapps.com/Portal.nsf/Echo?wsdl,2,Gold
287.26,86,5.1,86,53,89,66,96.56,2,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/nucleic_mutation.shuffleseq?wsdl,4,Bronze
597.5,98,3.7,100,60,100,74,43.5,66,PhoneValidator,http://ws.strikeiron.com/DesertSoft/PHONEval?WSDL,2,Gold
173.88,99,3.0,100,73,100,87,1.5,95,XmlSelect,http://copyws.cendant.com/B2BGateway/service/XMLSelect?WSDL,1,Platinum
158.0,72,10.4,72,67,78,82,10.5,92,TimeService,http://dotnet.jku.at/buch/samples/7/encoding/TimeService3.asmx?WSDL,2,Gold
105.67,91,3.5,97,60,100,74,23.0,3,IndianAddressVerification,http://ws.strikeiron.com/IndianAddressVerification?WSDL,3,Silver
307.75,71,2.1,71,73,78,84,2.37,4,MathService,http://aspalliance.com/quickstart/aspplus/samples/services/MathService/VB/MathService.asmx?wsdl,4,Bronze
347.0,95,1.2,98,67,100,82,43.4,11,ememeService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_motifs.ememe.derived?wsdl,2,Gold
146.0,91,1.9,97,67,78,72,12.6,3,FindNearbyPOIService,http://www.viamichelin.com/ws/services/FindNearbyPOI?wsdl,4,Bronze
81.5,89,15.0,96,73,100,84,1.0,37,ValidationService,http://www.web-mojo.com/ssnvalidate.asmx?wsdl,1,Platinum
241.8,94,13.6,98,73,100,84,7.8,41,msbarService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/msbar.wsdl,1,Platinum
325.3,86,1.4,87,53,89,66,91.52,2,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_consensus.merger?wsdl,4,Bronze
1316.17,75,1.2,75,73,78,84,81.0,12,WSEmbossService,http://www.embl-ebi.ac.uk/Tools/webservices/wsdl/WSEmboss.wsdl,4,Bronze
162.0,98,13.0,100,73,89,75,1.0,3,LoggingService,http://mobilenavigation.siemensvdo.com/mnp/services/Logging?wsdl,2,Gold
323.0,92,24.2,97,80,100,65,16.0,42,RNetService_v1,http://sws-challenge.org/moon/services/RNetService?WSDL,1,Platinum
126.2,90,7.2,91,73,78,84,9.8,6,SoapTest,http://mssoapinterop.org/stk/interopB.wsdl,3,Silver
328.67,21,3.7,21,60,78,79,10.43,6,AmazonSearchService,http://www.daimi.au.dk/~amoeller/WWW/webservices/AmazonWebServices.wsdl,4,Bronze
132.0,83,14.3,84,73,78,84,16.0,63,BlogReaderService,http://www.flash-db.com/services/ws/blogReader.wsdl,2,Gold
107.4,85,19.0,95,73,78,80,0.8,92,DOTSGeoPhone,http://ws2.serviceobjects.net/gp/GeoPhone.asmx?WSDL,1,Platinum
184.67,73,2.7,74,73,89,80,40.84,93,CSearch,http://www.quisque.com/fr/chasses/blasons/search.asmx?WSDL,2,Gold
126.25,100,3.6,100,60,100,74,39.5,32,CurrencyRates,http://ws.strikeiron.com/HouseofDev/currencyrates151?WSDL,2,Gold
219.2,85,0.9,95,58,100,75,7.6,36,hmomentService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/hmoment.wsdl,3,Silver
261.0,100,12.8,100,73,100,84,8.6,37,twofeatService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/twofeat.wsdl,1,Platinum
236.67,63,6.4,63,53,89,66,8.67,67,SubjectBrowserService,http://www.statsbiblioteket.dk/netbibservices/services/SubjectBrowser?wsdl,4,Bronze
280.0,79,2.3,79,80,78,87,2.0,89,Geo2UTM,http://webservices.iter.dk/geoutm.asmx?wsdl,1,Platinum
226.0,78,7.9,78,73,89,84,65.25,90,CEqImage,http://www.quisque.com/fr/techno/eqimage/eqimage.asmx?WSDL,1,Platinum
825.8,90,5.9,91,60,78,69,123.2,6,Schedule,http://webservices.aeroflot.aero/flightSearch.wsdl,4,Bronze
60.05,77,9.1,77,67,100,77,4.1,11,AWSECommerceService,http://webservices.amazon.com/AWSECommerceService/2004-11-10/AWSECommerceService.wsdl,3,Silver
192.0,98,1.3,100,73,100,84,14.0,40,caiService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/cai.wsdl,1,Platinum
299.0,85,3.5,86,53,89,66,104.96,12,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_composition.pepinfo?wsdl,4,Bronze
227.2,86,2.4,95,73,100,84,6.8,39,wordcountService,http://genome.dkfz-heidelberg.de/menu/hobit/embapps/wsdl/wordcount.wsdl,2,Gold
251.6,92,0.9,97,67,100,82,41.6,2,wordmatchService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_local.wordmatch.derived?wsdl,3,Silver
55.75,78,10.4,78,73,89,84,3.5,87,Calculator_x0020_Web_x0020_Service,http://www.ecs.syr.edu/faculty/fawcett/handouts/CSE686/code/calcWebService/Calc.asmx?WSDL,1,Platinum
324.0,86,23.1,95,73,100,80,21.0,2,DownloadService,http://www.samsung.com/th/support/WcmsService/DownloadService.asmx?WSDL,2,Gold
131.0,19,4.8,20,67,89,72,3.0,91,RenderService,http://service.mappoint.net/standard-30/mappoint.wsdl,4,Bronze
370.5,86,10.9,86,73,78,84,53.0,11,SMS,http://www.barnaland.is/dev/sms.asmx?WSDL,3,Silver
283.17,84,2.6,85,53,89,66,101.56,5,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/services/information.infoseq?wsdl,4,Bronze
724.82,99,4.7,100,60,89,69,13.53,5,SmsGatewayService,http://www.directsms.com.au/info/api/SmsGateway-HTTP.wsdl,4,Bronze
400.57,16,4.3,16,67,89,72,94.86,87,Service2,http://rsdn.ru/ws/service2.asmx?wsdl,4,Bronze
306.0,90,5.5,97,73,100,80,14.5,64,LandmarkService,http://terraserver.microsoft.com/LandmarkService.asmx?wsdl,1,Platinum
151.0,85,28.4,95,83,89,91,18.0,90,ProTagService,http://services.bio.ifi.lmu.de:1046/prothesaurus/services/ProTagService?wsdl,1,Platinum
186.0,93,10.5,94,73,78,80,56.0,12,aotm,http://www.artofthemix.org/aotm.asmx?wsdl,3,Silver
130.33,94,4.5,95,78,33,89,3.5,11,Interop,http://mssoapinterop.org/stk/LoggedInterop1999.wsdl,4,Bronze
1035.0,71,8.4,72,73,78,88,6.0,11,PathFinderService,http://www.sephiroth.it/webservices/pathfinder_server.php?wsdl,4,Bronze
2342.83,75,0.8,76,73,78,84,37.83,3,WSEmbossService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSEmboss.wsdl,4,Bronze
166.0,83,24.6,84,83,89,91,14.0,5,AssociatedCheckerService,http://sna2.coomeva.com.co/axis/services/Checker?wsdl,1,Platinum
183.42,92,11.0,97,60,89,79,32.58,88,Service1,http://www.velocedge.com/Net/LMWAPI/service1.asmx?wsdl,1,Platinum
384.5,57,5.7,59,67,89,77,24.41,95,oemsearchxmle,http://www.directories.ch/webservices/oemsearch/services/oemsearchXMLe.asmx?wsdl,3,Silver
139.2,40,5.5,40,60,78,54,18.38,4,Lists,http://roberdan.officeisp.net/Marketing/_vti_bin/lists.asmx?wsdl,4,Bronze
262.6,89,13.3,96,67,100,82,44.0,6,sixpackService,http://www.ebi.ac.uk/soaplab/emboss4/services/display.sixpack.derived?wsdl,2,Gold
271.4,92,4.2,97,73,100,84,41.6,5,roconService,http://www.ebi.ac.uk/soaplab/emboss4/services/protein_3d_structure.rocon.derived?wsdl,2,Gold
839.5,56,3.1,57,73,89,75,78.5,40,IDEC_GeoServeis,http://www.geoportal-idec.com/gestor/webservices/idecCoordws.php?wsdl,4,Bronze
491.0,91,4.2,97,73,100,80,23.5,66,LandmarkService,http://terraserverusa.com/LandmarkService.asmx?WSDL,1,Platinum
194.5,72,5.3,72,78,50,85,28.0,2,KBBilledWebservice,http://base.kb.dk/KBBilledWebservice/KBBilledWebservice?WSDL,4,Bronze
1042.17,82,3.1,83,73,78,84,56.0,3,WSInterProScanService,http://www.ebi.ac.uk/Tools/webservices/wsdl/WSInterProScan.wsdl,4,Bronze
4758.0,98,2.4,100,73,89,62,48.0,34,InstantOrder,http://www.petalogic.ch/store/InstantOrder.asmx?WSDL,4,Bronze
287.04,84,1.6,85,53,89,66,99.04,1,AnalysisWSAppLabImplService,http://www.ebi.ac.uk/soaplab/emboss4/services/information.infoseq?wsdl,4,Bronze
265.0,93,2.6,98,67,100,82,41.4,4,seqmatchallService,http://www.ebi.ac.uk/soaplab/emboss4/services/alignment_local.seqmatchall.derived?wsdl,3,Silver
464.17,22,3.5,23,60,78,83,124.39,6,IXMLWS2service,http://ccs.fax.de/xmlws3.exe/wsdl/IXMLWS2,4,Bronze
269.38,99,9.0,100,67,100,72,39.88,65,TerraService,http://www.terraservice.net/terraservice.asmx?wsdl,1,Platinum
